
Lmod is automatically replacing "cce/15.0.0" with "amd/5.3.0".


Lmod is automatically replacing "PrgEnv-cray/8.3.3" with "PrgEnv-amd/8.3.3".


Due to MODULEPATH changes, the following have been reloaded:
  1) cray-mpich/8.1.23

Mon 09 Oct 2023 05:45:29 PM EDT
Comm|Scope 0.12.0 v0.12.0@124999d
  scope 1.1.2 HEAD@124999d
    spdlog 1.6.1
    benchmark 1.5.1
[2023-10-09 17:45:31.397] [scope] [info] recorded system CPU turbo state
[2023-10-09 17:45:31.398] [scope] [info] recorded CPU goveror
[2023-10-09 17:45:31.398] [scope] [error] unable to disable CPU turbo: no permission. Run with higher privileges?
[2023-10-09 17:45:31.398] [scope] [error] unable to set OS CPU governor to maximum: no permission. Run with higher privileges?
2023-10-09T17:45:33-04:00
Running /lustre/orion/csc465/scratch/cpearson/frontier-gpu-bandwidth/build/comm_scope
Run on (128 X 1795.92 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x64)
  L1 Instruction 32 KiB (x64)
  L2 Unified 512 KiB (x64)
  L3 Unified 32768 KiB (x8)
Load Average: 0.29, 3.20, 19.10
--------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                Time             CPU   Iterations UserCounters...
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):24/manual_time             20768 ns        49478 ns        33722 bytes=16.7772M bytes_per_second=752.342G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):24/manual_time             20764 ns        49428 ns        33722 bytes=16.7772M bytes_per_second=752.494G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):24/manual_time             20766 ns        49463 ns        33722 bytes=16.7772M bytes_per_second=752.418G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):24/manual_time_mean        20766 ns        49464 ns            5 bytes=16.7772M bytes_per_second=752.438G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):24/manual_time_median      20766 ns        49471 ns            5 bytes=16.7772M bytes_per_second=752.418G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):24/manual_time_stddev       2.64 ns         21.2 ns            5 bytes=0 bytes_per_second=97.8441M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):24/manual_time_cv           0.01 %          0.04 %             5 bytes=0.00% bytes_per_second=0.01% own_gpu=-nan% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):25/manual_time             32661 ns        73498 ns        21432 bytes=33.5544M bytes_per_second=956.801G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):25/manual_time             32659 ns        73514 ns        21432 bytes=33.5544M bytes_per_second=956.852G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):25/manual_time             32660 ns        73457 ns        21432 bytes=33.5544M bytes_per_second=956.827G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):25/manual_time             32660 ns        73456 ns        21432 bytes=33.5544M bytes_per_second=956.832G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):25/manual_time             32649 ns        73475 ns        21432 bytes=33.5544M bytes_per_second=957.153G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):25/manual_time_mean        32658 ns        73480 ns            5 bytes=33.5544M bytes_per_second=956.893G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):25/manual_time_median      32660 ns        73475 ns            5 bytes=33.5544M bytes_per_second=956.832G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):25/manual_time_stddev       5.00 ns         25.5 ns            5 bytes=0 bytes_per_second=149.99M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):25/manual_time_cv           0.02 %          0.03 %             5 bytes=0.00% bytes_per_second=0.02% own_gpu=-nan% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):26/manual_time             59709 ns       124590 ns        11732 bytes=67.1089M bytes_per_second=1046.74G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):26/manual_time             59742 ns       124652 ns        11732 bytes=67.1089M bytes_per_second=1046.16G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):26/manual_time             59726 ns       124587 ns        11732 bytes=67.1089M bytes_per_second=1046.45G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):26/manual_time             59720 ns       124663 ns        11732 bytes=67.1089M bytes_per_second=1046.55G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):26/manual_time             59708 ns       124605 ns        11732 bytes=67.1089M bytes_per_second=1046.76G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):26/manual_time_mean        59721 ns       124619 ns            5 bytes=67.1089M bytes_per_second=1046.53G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):26/manual_time_median      59720 ns       124605 ns            5 bytes=67.1089M bytes_per_second=1046.55G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):26/manual_time_stddev       14.1 ns         35.8 ns            5 bytes=0 bytes_per_second=252.301M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):26/manual_time_cv           0.02 %          0.03 %             5 bytes=0.00% bytes_per_second=0.02% own_gpu=-nan% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):27/manual_time            109614 ns       221839 ns         6385 bytes=134.218M bytes_per_second=1.11364T/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):27/manual_time            109595 ns       221839 ns         6385 bytes=134.218M bytes_per_second=1.11383T/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):27/manual_time            109585 ns       221779 ns         6385 bytes=134.218M bytes_per_second=1.11393T/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):27/manual_time            109627 ns       221810 ns         6385 bytes=134.218M bytes_per_second=1.11351T/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):27/manual_time            109603 ns       221820 ns         6385 bytes=134.218M bytes_per_second=1.11375T/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):27/manual_time_mean       109605 ns       221817 ns            5 bytes=134.218M bytes_per_second=1.11373T/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):27/manual_time_median     109603 ns       221820 ns            5 bytes=134.218M bytes_per_second=1.11375T/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):27/manual_time_stddev       16.3 ns         25.0 ns            5 bytes=0 bytes_per_second=173.595M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):27/manual_time_cv           0.01 %          0.01 %             5 bytes=0.00% bytes_per_second=0.01% own_gpu=-nan% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):28/manual_time            213660 ns       421660 ns         3274 bytes=268.435M bytes_per_second=1.14266T/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):28/manual_time            213647 ns       421678 ns         3274 bytes=268.435M bytes_per_second=1.14273T/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):28/manual_time            213631 ns       421801 ns         3274 bytes=268.435M bytes_per_second=1.14282T/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):28/manual_time            213667 ns       421742 ns         3274 bytes=268.435M bytes_per_second=1.14262T/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):28/manual_time            213674 ns       421770 ns         3274 bytes=268.435M bytes_per_second=1.14259T/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):28/manual_time_mean       213655 ns       421730 ns            5 bytes=268.435M bytes_per_second=1.14268T/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):28/manual_time_median     213660 ns       421742 ns            5 bytes=268.435M bytes_per_second=1.14266T/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):28/manual_time_stddev       17.1 ns         60.2 ns            5 bytes=0 bytes_per_second=95.7543M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):28/manual_time_cv           0.01 %          0.01 %             5 bytes=0.00% bytes_per_second=0.01% own_gpu=-nan% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):29/manual_time            439388 ns       836600 ns         1591 bytes=536.871M bytes_per_second=1.11128T/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):29/manual_time            439657 ns       836835 ns         1591 bytes=536.871M bytes_per_second=1.11059T/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):29/manual_time            439921 ns       837141 ns         1591 bytes=536.871M bytes_per_second=1.10993T/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):29/manual_time            439891 ns       837094 ns         1591 bytes=536.871M bytes_per_second=1.11T/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):29/manual_time            440687 ns       837939 ns         1591 bytes=536.871M bytes_per_second=1.108T/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):29/manual_time_mean       439909 ns       837122 ns            5 bytes=536.871M bytes_per_second=1.10996T/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):29/manual_time_median     439891 ns       837094 ns            5 bytes=536.871M bytes_per_second=1.11T/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):29/manual_time_stddev        485 ns          506 ns            5 bytes=0 bytes_per_second=1.25198G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):29/manual_time_cv           0.11 %          0.06 %             5 bytes=0.00% bytes_per_second=0.11% own_gpu=-nan% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):30/manual_time            966570 ns      1743446 ns          718 bytes=1073.74M bytes_per_second=1034.59G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):30/manual_time            964082 ns      1740899 ns          718 bytes=1073.74M bytes_per_second=1037.26G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):30/manual_time            967090 ns      1744062 ns          718 bytes=1073.74M bytes_per_second=1034.03G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):30/manual_time            963761 ns      1740672 ns          718 bytes=1073.74M bytes_per_second=1037.6G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):30/manual_time            969393 ns      1746423 ns          718 bytes=1073.74M bytes_per_second=1031.57G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):30/manual_time_mean       966179 ns      1743100 ns            5 bytes=1073.74M bytes_per_second=1035.01G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):30/manual_time_median     966570 ns      1743446 ns            5 bytes=1073.74M bytes_per_second=1034.59G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):30/manual_time_stddev       2322 ns         2389 ns            5 bytes=0 bytes_per_second=2.48564G/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/0/log2(N):30/manual_time_cv           0.24 %          0.14 %             5 bytes=0.00% bytes_per_second=0.24% own_gpu=-nan% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):12/manual_time             12278 ns        31260 ns        57071 bytes=4.096k bytes_per_second=318.16M/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):12/manual_time             12273 ns        31260 ns        57071 bytes=4.096k bytes_per_second=318.283M/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):12/manual_time             12287 ns        31233 ns        57071 bytes=4.096k bytes_per_second=317.912M/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):12/manual_time             12283 ns        31248 ns        57071 bytes=4.096k bytes_per_second=318.033M/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):12/manual_time             12273 ns        31257 ns        57071 bytes=4.096k bytes_per_second=318.282M/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):12/manual_time_mean        12279 ns        31252 ns            5 bytes=4.096k bytes_per_second=318.134M/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):12/manual_time_median      12278 ns        31257 ns            5 bytes=4.096k bytes_per_second=318.16M/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):12/manual_time_stddev       6.24 ns         11.4 ns            5 bytes=0 bytes_per_second=165.424k/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):12/manual_time_cv           0.05 %          0.04 %             5 bytes=0.00% bytes_per_second=0.05% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):13/manual_time             12294 ns        31234 ns        56885 bytes=8.192k bytes_per_second=635.455M/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):13/manual_time             12308 ns        31221 ns        56885 bytes=8.192k bytes_per_second=634.733M/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):13/manual_time             12288 ns        31236 ns        56885 bytes=8.192k bytes_per_second=635.806M/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):13/manual_time             12279 ns        31256 ns        56885 bytes=8.192k bytes_per_second=636.248M/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):13/manual_time             12274 ns        31261 ns        56885 bytes=8.192k bytes_per_second=636.486M/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):13/manual_time_mean        12289 ns        31242 ns            5 bytes=8.192k bytes_per_second=635.746M/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):13/manual_time_median      12288 ns        31236 ns            5 bytes=8.192k bytes_per_second=635.806M/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):13/manual_time_stddev       13.4 ns         16.8 ns            5 bytes=0 bytes_per_second=708.319k/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):13/manual_time_cv           0.11 %          0.05 %             5 bytes=0.00% bytes_per_second=0.11% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):14/manual_time             12265 ns        31442 ns        57050 bytes=16.384k bytes_per_second=1.24412G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):14/manual_time             12269 ns        31461 ns        57050 bytes=16.384k bytes_per_second=1.24365G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):14/manual_time             12270 ns        31413 ns        57050 bytes=16.384k bytes_per_second=1.24362G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):14/manual_time             12273 ns        31485 ns        57050 bytes=16.384k bytes_per_second=1.2433G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):14/manual_time             12269 ns        31458 ns        57050 bytes=16.384k bytes_per_second=1.24368G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):14/manual_time_mean        12269 ns        31452 ns            5 bytes=16.384k bytes_per_second=1.24367G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):14/manual_time_median      12269 ns        31458 ns            5 bytes=16.384k bytes_per_second=1.24365G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):14/manual_time_stddev       2.87 ns         26.7 ns            5 bytes=0 bytes_per_second=305.406k/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):14/manual_time_cv           0.02 %          0.08 %             5 bytes=0.00% bytes_per_second=0.02% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):15/manual_time             12286 ns        32066 ns        56968 bytes=32.768k bytes_per_second=2.484G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):15/manual_time             12286 ns        32039 ns        56968 bytes=32.768k bytes_per_second=2.48385G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):15/manual_time             12285 ns        32044 ns        56968 bytes=32.768k bytes_per_second=2.48412G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):15/manual_time             12291 ns        32081 ns        56968 bytes=32.768k bytes_per_second=2.48296G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):15/manual_time             12291 ns        32048 ns        56968 bytes=32.768k bytes_per_second=2.48293G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):15/manual_time_mean        12288 ns        32056 ns            5 bytes=32.768k bytes_per_second=2.48357G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):15/manual_time_median      12286 ns        32048 ns            5 bytes=32.768k bytes_per_second=2.48385G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):15/manual_time_stddev       2.88 ns         17.7 ns            5 bytes=0 bytes_per_second=609.616k/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):15/manual_time_cv           0.02 %          0.06 %             5 bytes=0.00% bytes_per_second=0.02% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):16/manual_time             12302 ns        32745 ns        56912 bytes=65.536k bytes_per_second=4.96134G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):16/manual_time             12301 ns        32723 ns        56912 bytes=65.536k bytes_per_second=4.96187G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):16/manual_time             12302 ns        32756 ns        56912 bytes=65.536k bytes_per_second=4.96143G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):16/manual_time             12301 ns        32699 ns        56912 bytes=65.536k bytes_per_second=4.9618G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):16/manual_time             12303 ns        32722 ns        56912 bytes=65.536k bytes_per_second=4.96108G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):16/manual_time_mean        12302 ns        32729 ns            5 bytes=65.536k bytes_per_second=4.9615G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):16/manual_time_median      12302 ns        32723 ns            5 bytes=65.536k bytes_per_second=4.96143G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):16/manual_time_stddev      0.818 ns         22.0 ns            5 bytes=0 bytes_per_second=346.057k/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):16/manual_time_cv           0.01 %          0.07 %             5 bytes=0.00% bytes_per_second=0.01% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):17/manual_time             12307 ns        34105 ns        56875 bytes=131.072k bytes_per_second=9.91892G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):17/manual_time             12306 ns        34084 ns        56875 bytes=131.072k bytes_per_second=9.91969G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):17/manual_time             12307 ns        34071 ns        56875 bytes=131.072k bytes_per_second=9.91902G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):17/manual_time             12304 ns        34047 ns        56875 bytes=131.072k bytes_per_second=9.92143G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):17/manual_time             12304 ns        34094 ns        56875 bytes=131.072k bytes_per_second=9.92112G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):17/manual_time_mean        12305 ns        34080 ns            5 bytes=131.072k bytes_per_second=9.92003G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):17/manual_time_median      12306 ns        34084 ns            5 bytes=131.072k bytes_per_second=9.91969G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):17/manual_time_stddev       1.46 ns         22.5 ns            5 bytes=0 bytes_per_second=1.20188M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):17/manual_time_cv           0.01 %          0.07 %             5 bytes=0.00% bytes_per_second=0.01% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):18/manual_time             12536 ns        35717 ns        55847 bytes=262.144k bytes_per_second=19.4745G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):18/manual_time             12537 ns        35723 ns        55847 bytes=262.144k bytes_per_second=19.4731G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):18/manual_time             12532 ns        35650 ns        55847 bytes=262.144k bytes_per_second=19.4808G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):18/manual_time             12532 ns        35715 ns        55847 bytes=262.144k bytes_per_second=19.4816G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):18/manual_time             12535 ns        35650 ns        55847 bytes=262.144k bytes_per_second=19.4764G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):18/manual_time_mean        12535 ns        35691 ns            5 bytes=262.144k bytes_per_second=19.4773G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):18/manual_time_median      12535 ns        35715 ns            5 bytes=262.144k bytes_per_second=19.4764G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):18/manual_time_stddev       2.42 ns         37.5 ns            5 bytes=0 bytes_per_second=3.85323M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):18/manual_time_cv           0.02 %          0.11 %             5 bytes=0.00% bytes_per_second=0.02% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):19/manual_time             15772 ns        38949 ns        44386 bytes=524.288k bytes_per_second=30.9582G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):19/manual_time             15773 ns        38997 ns        44386 bytes=524.288k bytes_per_second=30.9574G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):19/manual_time             15771 ns        38961 ns        44386 bytes=524.288k bytes_per_second=30.9607G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):19/manual_time             15769 ns        38953 ns        44386 bytes=524.288k bytes_per_second=30.9652G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):19/manual_time             15768 ns        38946 ns        44386 bytes=524.288k bytes_per_second=30.9662G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):19/manual_time_mean        15771 ns        38961 ns            5 bytes=524.288k bytes_per_second=30.9615G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):19/manual_time_median      15771 ns        38953 ns            5 bytes=524.288k bytes_per_second=30.9607G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):19/manual_time_stddev       2.04 ns         20.9 ns            5 bytes=0 bytes_per_second=4.09406M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):19/manual_time_cv           0.01 %          0.05 %             5 bytes=0.00% bytes_per_second=0.01% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):20/manual_time             19277 ns        42949 ns        36315 bytes=1048.58k bytes_per_second=50.6605G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):20/manual_time             19284 ns        42898 ns        36315 bytes=1048.58k bytes_per_second=50.6408G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):20/manual_time             19287 ns        42904 ns        36315 bytes=1048.58k bytes_per_second=50.6319G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):20/manual_time             19285 ns        42932 ns        36315 bytes=1048.58k bytes_per_second=50.6386G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):20/manual_time             19287 ns        42881 ns        36315 bytes=1048.58k bytes_per_second=50.6324G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):20/manual_time_mean        19284 ns        42913 ns            5 bytes=1048.58k bytes_per_second=50.6408G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):20/manual_time_median      19285 ns        42904 ns            5 bytes=1048.58k bytes_per_second=50.6386G/s own_gpu=1 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):20/manual_time_stddev       4.43 ns         27.4 ns            5 bytes=0 bytes_per_second=11.9149M/s own_gpu=0 wr_gpu=0
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):20/manual_time_cv           0.02 %          0.06 %             5 bytes=0.00% bytes_per_second=0.02% own_gpu=0.00% wr_gpu=-nan%
Comm_implicit_mapped_GPUWrGPU/0/1/log2(N):21/manual_time             26191 ns        50755 ns        26681 bytes=2.09715M bytes_per_second=74.5726G/s own_gpu=1 wr_gpu=0
