
Lmod is automatically replacing "cce/15.0.0" with "amd/5.3.0".


Lmod is automatically replacing "PrgEnv-cray/8.3.3" with "PrgEnv-amd/8.3.3".


Due to MODULEPATH changes, the following have been reloaded:
  1) cray-mpich/8.1.23

Mon 09 Oct 2023 05:44:30 PM EDT
Comm|Scope 0.12.0 v0.12.0@124999d
  scope 1.1.2 HEAD@124999d
    spdlog 1.6.1
    benchmark 1.5.1
[2023-10-09 17:44:32.023] [scope] [info] recorded system CPU turbo state
[2023-10-09 17:44:32.024] [scope] [info] recorded CPU goveror
[2023-10-09 17:44:32.024] [scope] [error] unable to disable CPU turbo: no permission. Run with higher privileges?
[2023-10-09 17:44:32.024] [scope] [error] unable to set OS CPU governor to maximum: no permission. Run with higher privileges?
2023-10-09T17:44:34-04:00
Running /lustre/orion/csc465/scratch/cpearson/frontier-gpu-bandwidth/build/comm_scope
Run on (128 X 1795.77 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x64)
  L1 Instruction 32 KiB (x64)
  L2 Unified 512 KiB (x64)
  L3 Unified 32768 KiB (x8)
Load Average: 0.10, 3.44, 18.39
---------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                 Time             CPU   Iterations UserCounters...
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):16/manual_time_stddev        495 ns          400 ns            5 bytes=0 bytes_per_second=404.418k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):16/manual_time_cv           0.18 %          0.07 %             5 bytes=0.00% bytes_per_second=0.18% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):17/manual_time            299154 ns       597235 ns         2353 bytes=131.072k bytes_per_second=417.845M/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):17/manual_time            296948 ns       597060 ns         2353 bytes=131.072k bytes_per_second=420.949M/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):17/manual_time            296449 ns       596812 ns         2353 bytes=131.072k bytes_per_second=421.658M/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):17/manual_time            299048 ns       597398 ns         2353 bytes=131.072k bytes_per_second=417.994M/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):17/manual_time            296583 ns       596391 ns         2353 bytes=131.072k bytes_per_second=421.467M/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):17/manual_time_mean       297636 ns       596979 ns            5 bytes=131.072k bytes_per_second=419.982M/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):17/manual_time_median     296948 ns       597060 ns            5 bytes=131.072k bytes_per_second=420.949M/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):17/manual_time_stddev       1350 ns          394 ns            5 bytes=0 bytes_per_second=1.90198M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):17/manual_time_cv           0.45 %          0.07 %             5 bytes=0.00% bytes_per_second=0.45% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):18/manual_time            328542 ns       661067 ns         2131 bytes=262.144k bytes_per_second=760.937M/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):18/manual_time            328358 ns       661507 ns         2131 bytes=262.144k bytes_per_second=761.365M/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):18/manual_time            328469 ns       661502 ns         2131 bytes=262.144k bytes_per_second=761.106M/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):18/manual_time            328974 ns       661103 ns         2131 bytes=262.144k bytes_per_second=759.939M/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):18/manual_time            328190 ns       661013 ns         2131 bytes=262.144k bytes_per_second=761.753M/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):18/manual_time_mean       328507 ns       661238 ns            5 bytes=262.144k bytes_per_second=761.02M/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):18/manual_time_median     328469 ns       661103 ns            5 bytes=262.144k bytes_per_second=761.106M/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):18/manual_time_stddev        293 ns          245 ns            5 bytes=0 bytes_per_second=694.549k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):18/manual_time_cv           0.09 %          0.04 %             5 bytes=0.00% bytes_per_second=0.09% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):19/manual_time            392595 ns       789524 ns         1780 bytes=524.288k bytes_per_second=1.24373G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):19/manual_time            394258 ns       793014 ns         1780 bytes=524.288k bytes_per_second=1.23848G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):19/manual_time            394696 ns       793418 ns         1780 bytes=524.288k bytes_per_second=1.23711G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):19/manual_time            394840 ns       794055 ns         1780 bytes=524.288k bytes_per_second=1.23666G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):19/manual_time            392641 ns       789727 ns         1780 bytes=524.288k bytes_per_second=1.24358G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):19/manual_time_mean       393806 ns       791947 ns            5 bytes=524.288k bytes_per_second=1.23991G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):19/manual_time_median     394258 ns       793014 ns            5 bytes=524.288k bytes_per_second=1.23848G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):19/manual_time_stddev       1106 ns         2153 ns            5 bytes=0 bytes_per_second=3.56736M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):19/manual_time_cv           0.28 %          0.27 %             5 bytes=0.00% bytes_per_second=0.28% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):20/manual_time            533706 ns      1068728 ns         1282 bytes=1048.58k bytes_per_second=1.82978G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):20/manual_time            535487 ns      1068859 ns         1282 bytes=1048.58k bytes_per_second=1.82369G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):20/manual_time            533684 ns      1068563 ns         1282 bytes=1048.58k bytes_per_second=1.82985G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):20/manual_time            536081 ns      1070069 ns         1282 bytes=1048.58k bytes_per_second=1.82167G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):20/manual_time            533637 ns      1068853 ns         1282 bytes=1048.58k bytes_per_second=1.83001G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):20/manual_time_mean       534519 ns      1069014 ns            5 bytes=1048.58k bytes_per_second=1.827G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):20/manual_time_median     533706 ns      1068853 ns            5 bytes=1048.58k bytes_per_second=1.82978G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):20/manual_time_stddev       1174 ns          602 ns            5 bytes=0 bytes_per_second=4.10613M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):20/manual_time_cv           0.22 %          0.06 %             5 bytes=0.00% bytes_per_second=0.22% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):21/manual_time            774618 ns      1552421 ns          902 bytes=2.09715M bytes_per_second=2.5214G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):21/manual_time            773667 ns      1551253 ns          902 bytes=2.09715M bytes_per_second=2.5245G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):21/manual_time            774646 ns      1553449 ns          902 bytes=2.09715M bytes_per_second=2.52131G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):21/manual_time            774288 ns      1552164 ns          902 bytes=2.09715M bytes_per_second=2.52248G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):21/manual_time            773879 ns      1551802 ns          902 bytes=2.09715M bytes_per_second=2.52381G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):21/manual_time_mean       774220 ns      1552218 ns            5 bytes=2.09715M bytes_per_second=2.5227G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):21/manual_time_median     774288 ns      1552164 ns            5 bytes=2.09715M bytes_per_second=2.52248G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):21/manual_time_stddev        438 ns          816 ns            5 bytes=0 bytes_per_second=1.46151M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):21/manual_time_cv           0.06 %          0.05 %             5 bytes=0.00% bytes_per_second=0.06% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):22/manual_time           1333303 ns      2691135 ns          524 bytes=4.1943M bytes_per_second=2.92975G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):22/manual_time           1336233 ns      2696461 ns          524 bytes=4.1943M bytes_per_second=2.92333G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):22/manual_time           1337266 ns      2698539 ns          524 bytes=4.1943M bytes_per_second=2.92107G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):22/manual_time           1334289 ns      2692174 ns          524 bytes=4.1943M bytes_per_second=2.92759G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):22/manual_time           1333959 ns      2691712 ns          524 bytes=4.1943M bytes_per_second=2.92831G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):22/manual_time_mean      1335010 ns      2694004 ns            5 bytes=4.1943M bytes_per_second=2.92601G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):22/manual_time_median    1334289 ns      2692174 ns            5 bytes=4.1943M bytes_per_second=2.92759G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):22/manual_time_stddev       1668 ns         3295 ns            5 bytes=0 bytes_per_second=3.74096M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):22/manual_time_cv           0.12 %          0.12 %             5 bytes=0.00% bytes_per_second=0.12% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):23/manual_time           2499653 ns      5026204 ns          280 bytes=8.38861M bytes_per_second=3.12543G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):23/manual_time           2532326 ns      5086091 ns          280 bytes=8.38861M bytes_per_second=3.08511G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):23/manual_time           2530140 ns      5083444 ns          280 bytes=8.38861M bytes_per_second=3.08777G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):23/manual_time           2532136 ns      5085249 ns          280 bytes=8.38861M bytes_per_second=3.08534G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):23/manual_time           2529651 ns      5083927 ns          280 bytes=8.38861M bytes_per_second=3.08837G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):23/manual_time_mean      2524781 ns      5072983 ns            5 bytes=8.38861M bytes_per_second=3.09441G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):23/manual_time_median    2530140 ns      5083927 ns            5 bytes=8.38861M bytes_per_second=3.08777G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):23/manual_time_stddev      14097 ns        26171 ns            5 bytes=0 bytes_per_second=17.8228M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):23/manual_time_cv           0.56 %          0.52 %             5 bytes=0.00% bytes_per_second=0.56% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):24/manual_time           4888745 ns      9774244 ns          143 bytes=16.7772M bytes_per_second=3.19612G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):24/manual_time           4886717 ns      9775684 ns          143 bytes=16.7772M bytes_per_second=3.19744G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):24/manual_time           4890038 ns      9778969 ns          143 bytes=16.7772M bytes_per_second=3.19527G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):24/manual_time           4890563 ns      9783613 ns          143 bytes=16.7772M bytes_per_second=3.19493G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):24/manual_time           4885379 ns      9776509 ns          143 bytes=16.7772M bytes_per_second=3.19832G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):24/manual_time_mean      4888288 ns      9777804 ns            5 bytes=16.7772M bytes_per_second=3.19642G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):24/manual_time_median    4888745 ns      9776509 ns            5 bytes=16.7772M bytes_per_second=3.19612G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):24/manual_time_stddev       2201 ns         3673 ns            5 bytes=0 bytes_per_second=1.47388M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):24/manual_time_cv           0.05 %          0.04 %             5 bytes=0.00% bytes_per_second=0.05% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):25/manual_time           9606140 ns     19146058 ns           72 bytes=33.5544M bytes_per_second=3.25313G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):25/manual_time           9604776 ns     19133488 ns           72 bytes=33.5544M bytes_per_second=3.25359G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):25/manual_time           9621576 ns     19153397 ns           72 bytes=33.5544M bytes_per_second=3.24791G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):25/manual_time           9609167 ns     19141139 ns           72 bytes=33.5544M bytes_per_second=3.2521G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):25/manual_time           9608840 ns     19142190 ns           72 bytes=33.5544M bytes_per_second=3.25221G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):25/manual_time_mean      9610100 ns     19143254 ns            5 bytes=33.5544M bytes_per_second=3.25179G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):25/manual_time_median    9608840 ns     19142190 ns            5 bytes=33.5544M bytes_per_second=3.25221G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):25/manual_time_stddev       6674 ns         7275 ns            5 bytes=0 bytes_per_second=2.31084M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):25/manual_time_cv           0.07 %          0.04 %             5 bytes=0.00% bytes_per_second=0.07% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):26/manual_time          20629645 ns     41014665 ns           34 bytes=67.1089M bytes_per_second=3.02962G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):26/manual_time          20510393 ns     40887099 ns           34 bytes=67.1089M bytes_per_second=3.04724G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):26/manual_time          20542920 ns     40919712 ns           34 bytes=67.1089M bytes_per_second=3.04241G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):26/manual_time          20581217 ns     40949044 ns           34 bytes=67.1089M bytes_per_second=3.03675G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):26/manual_time          20591363 ns     40980868 ns           34 bytes=67.1089M bytes_per_second=3.03525G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):26/manual_time_mean     20571107 ns     40950278 ns            5 bytes=67.1089M bytes_per_second=3.03825G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):26/manual_time_median   20581217 ns     40949044 ns            5 bytes=67.1089M bytes_per_second=3.03675G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):26/manual_time_stddev      45880 ns        50022 ns            5 bytes=0 bytes_per_second=6.9404M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):26/manual_time_cv           0.22 %          0.12 %             5 bytes=0.00% bytes_per_second=0.22% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):27/manual_time          37948468 ns     75104685 ns           18 bytes=134.218M bytes_per_second=3.29394G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):27/manual_time          37882762 ns     74784476 ns           18 bytes=134.218M bytes_per_second=3.29965G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):27/manual_time          37798263 ns     74877013 ns           18 bytes=134.218M bytes_per_second=3.30703G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):27/manual_time          37883686 ns     74935605 ns           18 bytes=134.218M bytes_per_second=3.29957G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):27/manual_time          37976041 ns     75170267 ns           18 bytes=134.218M bytes_per_second=3.29155G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):27/manual_time_mean     37897844 ns     74974409 ns            5 bytes=134.218M bytes_per_second=3.29835G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):27/manual_time_median   37883686 ns     74935605 ns            5 bytes=134.218M bytes_per_second=3.29957G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):27/manual_time_stddev      68960 ns       159999 ns            5 bytes=0 bytes_per_second=6.14912M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):27/manual_time_cv           0.18 %          0.21 %             5 bytes=0.00% bytes_per_second=0.18% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):28/manual_time          75686483 ns    147428402 ns            9 bytes=268.435M bytes_per_second=3.3031G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):28/manual_time          75437343 ns    147153834 ns            9 bytes=268.435M bytes_per_second=3.31401G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):28/manual_time          75528900 ns    147320133 ns            9 bytes=268.435M bytes_per_second=3.30999G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):28/manual_time          75280667 ns    146880657 ns            9 bytes=268.435M bytes_per_second=3.32091G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):28/manual_time          75222993 ns    146723616 ns            9 bytes=268.435M bytes_per_second=3.32345G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):28/manual_time_mean     75431277 ns    147101328 ns            5 bytes=268.435M bytes_per_second=3.31429G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):28/manual_time_median   75437343 ns    147153834 ns            5 bytes=268.435M bytes_per_second=3.31401G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):28/manual_time_stddev     187592 ns       295369 ns            5 bytes=0 bytes_per_second=8.43619M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):28/manual_time_cv           0.25 %          0.20 %             5 bytes=0.00% bytes_per_second=0.25% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):29/manual_time         147940814 ns    282332373 ns            5 bytes=536.871M bytes_per_second=3.37973G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):29/manual_time         147883305 ns    282618073 ns            5 bytes=536.871M bytes_per_second=3.38104G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):29/manual_time         147635344 ns    282064012 ns            5 bytes=536.871M bytes_per_second=3.38672G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):29/manual_time         148122409 ns    282774166 ns            5 bytes=536.871M bytes_per_second=3.37559G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):29/manual_time         147774851 ns    282572495 ns            5 bytes=536.871M bytes_per_second=3.38353G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):29/manual_time_mean    147871345 ns    282472224 ns            5 bytes=536.871M bytes_per_second=3.38132G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):29/manual_time_median  147883305 ns    282572495 ns            5 bytes=536.871M bytes_per_second=3.38104G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):29/manual_time_stddev     182353 ns       277799 ns            5 bytes=0 bytes_per_second=4.26941M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):29/manual_time_cv           0.12 %          0.10 %             5 bytes=0.00% bytes_per_second=0.12% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):30/manual_time         289114565 ns    515224241 ns            2 bytes=1073.74M bytes_per_second=3.45884G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):30/manual_time         287977666 ns    513862864 ns            2 bytes=1073.74M bytes_per_second=3.47249G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):30/manual_time         287747517 ns    513873502 ns            2 bytes=1073.74M bytes_per_second=3.47527G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):30/manual_time         288838640 ns    514733405 ns            2 bytes=1073.74M bytes_per_second=3.46214G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):30/manual_time         289012417 ns    515356359 ns            2 bytes=1073.74M bytes_per_second=3.46006G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):30/manual_time_mean    288538161 ns    514610074 ns            5 bytes=1073.74M bytes_per_second=3.46576G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):30/manual_time_median  288838640 ns    514733405 ns            5 bytes=1073.74M bytes_per_second=3.46214G/s dst_gpu=4 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):30/manual_time_stddev     629825 ns       715928 ns            5 bytes=0 bytes_per_second=7.75252M/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/4/log2(N):30/manual_time_cv           0.22 %          0.14 %             5 bytes=0.00% bytes_per_second=0.22% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/5/log2(N):10/manual_time            259763 ns       521546 ns         2697 bytes=1024 bytes_per_second=3.75944M/s dst_gpu=5 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/5/log2(N):10/manual_time            259185 ns       521254 ns         2697 bytes=1024 bytes_per_second=3.76782M/s dst_gpu=5 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/5/log2(N):10/manual_time            260000 ns       521418 ns         2697 bytes=1024 bytes_per_second=3.75601M/s dst_gpu=5 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/5/log2(N):10/manual_time            259648 ns       520976 ns         2697 bytes=1024 bytes_per_second=3.76109M/s dst_gpu=5 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/5/log2(N):10/manual_time            259094 ns       521224 ns         2697 bytes=1024 bytes_per_second=3.76914M/s dst_gpu=5 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/5/log2(N):10/manual_time_mean       259538 ns       521284 ns            5 bytes=1024 bytes_per_second=3.7627M/s dst_gpu=5 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/5/log2(N):10/manual_time_median     259648 ns       521254 ns            5 bytes=1024 bytes_per_second=3.76109M/s dst_gpu=5 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/5/log2(N):10/manual_time_stddev        386 ns          216 ns            5 bytes=0 bytes_per_second=5.73748k/s dst_gpu=0 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/5/log2(N):10/manual_time_cv           0.15 %          0.04 %             5 bytes=0.00% bytes_per_second=0.15% dst_gpu=0.00% src_gpu=-nan%
Comm_prefetch_managed_GPUToGPU/0/5/log2(N):11/manual_time            258974 ns       521374 ns         2692 bytes=2.048k bytes_per_second=7.54178M/s dst_gpu=5 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/5/log2(N):11/manual_time            259138 ns       520642 ns         2692 bytes=2.048k bytes_per_second=7.53702M/s dst_gpu=5 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/5/log2(N):11/manual_time            259812 ns       521341 ns         2692 bytes=2.048k bytes_per_second=7.51746M/s dst_gpu=5 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/5/log2(N):11/manual_time            259514 ns       521125 ns         2692 bytes=2.048k bytes_per_second=7.52607M/s dst_gpu=5 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/5/log2(N):11/manual_time            258972 ns       521231 ns         2692 bytes=2.048k bytes_per_second=7.54184M/s dst_gpu=5 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/5/log2(N):11/manual_time_mean       259282 ns       521143 ns            5 bytes=2.048k bytes_per_second=7.53283M/s dst_gpu=5 src_gpu=0
Comm_prefetch_managed_GPUToGPU/0/5/log2(N):11/manual_time_median     259138 ns       521231 ns            5 bytes=2.048k bytes_per_second=7.53702M/s dst_gpu=5 src_gpu=0
