
Lmod is automatically replacing "cce/15.0.0" with "amd/5.3.0".


Lmod is automatically replacing "PrgEnv-cray/8.3.3" with "PrgEnv-amd/8.3.3".


Due to MODULEPATH changes, the following have been reloaded:
  1) cray-mpich/8.1.23

Mon 09 Oct 2023 05:38:26 PM EDT
Comm|Scope 0.12.0 v0.12.0@124999d
  scope 1.1.2 HEAD@124999d
    spdlog 1.6.1
    benchmark 1.5.1
[2023-10-09 17:38:29.022] [scope] [info] recorded system CPU turbo state
[2023-10-09 17:38:29.023] [scope] [info] recorded CPU goveror
[2023-10-09 17:38:29.023] [scope] [error] unable to disable CPU turbo: no permission. Run with higher privileges?
[2023-10-09 17:38:29.023] [scope] [error] unable to set OS CPU governor to maximum: no permission. Run with higher privileges?
2023-10-09T17:38:31-04:00
Running /lustre/orion/csc465/scratch/cpearson/frontier-gpu-bandwidth/build/comm_scope
Run on (128 X 1960.75 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x64)
  L1 Instruction 32 KiB (x64)
  L2 Unified 512 KiB (x64)
  L3 Unified 32768 KiB (x8)
Load Average: 0.68, 11.22, 26.93
-------------------------------------------------------------------------------------------------------------------------
Benchmark                                                               Time             CPU   Iterations UserCounters...
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):19/manual_time             13199 ns   1290111060 ns        53104 bytes=524.288k bytes_per_second=36.9942G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):19/manual_time_mean        13195 ns   1289874552 ns            5 bytes=524.288k bytes_per_second=37.0038G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):19/manual_time_median      13199 ns   1290111060 ns            5 bytes=524.288k bytes_per_second=36.9946G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):19/manual_time_stddev       6.29 ns       543612 ns            5 bytes=0 bytes_per_second=18.0782M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):19/manual_time_cv           0.05 %          0.04 %             5 bytes=0.00% bytes_per_second=0.05% dst_id=-nan% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):20/manual_time             13632 ns   1266133344 ns        51414 bytes=1048.58k bytes_per_second=71.6388G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):20/manual_time             13618 ns   1264622531 ns        51414 bytes=1048.58k bytes_per_second=71.7112G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):20/manual_time             13632 ns   1265026050 ns        51414 bytes=1048.58k bytes_per_second=71.636G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):20/manual_time             13619 ns   1262608910 ns        51414 bytes=1048.58k bytes_per_second=71.7033G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):20/manual_time             13629 ns   1264768645 ns        51414 bytes=1048.58k bytes_per_second=71.6539G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):20/manual_time_mean        13626 ns   1264631896 ns            5 bytes=1048.58k bytes_per_second=71.6686G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):20/manual_time_median      13629 ns   1264768645 ns            5 bytes=1048.58k bytes_per_second=71.6539G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):20/manual_time_stddev       6.84 ns      1276809 ns            5 bytes=0 bytes_per_second=36.8447M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):20/manual_time_cv           0.05 %          0.10 %             5 bytes=0.00% bytes_per_second=0.05% dst_id=-nan% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):21/manual_time             14651 ns   1208365605 ns        47790 bytes=2.09715M bytes_per_second=133.308G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):21/manual_time             14655 ns   1207718215 ns        47790 bytes=2.09715M bytes_per_second=133.271G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):21/manual_time             14674 ns   1208791462 ns        47790 bytes=2.09715M bytes_per_second=133.101G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):21/manual_time             14658 ns   1207636041 ns        47790 bytes=2.09715M bytes_per_second=133.248G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):21/manual_time             14681 ns   1209497841 ns        47790 bytes=2.09715M bytes_per_second=133.037G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):21/manual_time_mean        14664 ns   1208401833 ns            5 bytes=2.09715M bytes_per_second=133.193G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):21/manual_time_median      14658 ns   1208365605 ns            5 bytes=2.09715M bytes_per_second=133.248G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):21/manual_time_stddev       12.9 ns       775907 ns            5 bytes=0 bytes_per_second=120.361M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):21/manual_time_cv           0.09 %          0.06 %             5 bytes=0.00% bytes_per_second=0.09% dst_id=-nan% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):22/manual_time             18424 ns   1056600163 ns        37997 bytes=4.1943M bytes_per_second=212.019G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):22/manual_time             18413 ns   1055688933 ns        37997 bytes=4.1943M bytes_per_second=212.148G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):22/manual_time             18419 ns   1055563360 ns        37997 bytes=4.1943M bytes_per_second=212.078G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):22/manual_time             18419 ns   1055312478 ns        37997 bytes=4.1943M bytes_per_second=212.078G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):22/manual_time             18420 ns   1056535889 ns        37997 bytes=4.1943M bytes_per_second=212.064G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):22/manual_time_mean        18419 ns   1055940165 ns            5 bytes=4.1943M bytes_per_second=212.077G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):22/manual_time_median      18419 ns   1055688933 ns            5 bytes=4.1943M bytes_per_second=212.078G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):22/manual_time_stddev       4.01 ns       589401 ns            5 bytes=0 bytes_per_second=47.3226M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):22/manual_time_cv           0.02 %          0.06 %             5 bytes=0.00% bytes_per_second=0.02% dst_id=-nan% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):23/manual_time             25004 ns    926639179 ns        28043 bytes=8.38861M bytes_per_second=312.451G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):23/manual_time             24966 ns    925974984 ns        28043 bytes=8.38861M bytes_per_second=312.927G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):23/manual_time             24996 ns    926336297 ns        28043 bytes=8.38861M bytes_per_second=312.545G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):23/manual_time             24944 ns    925131168 ns        28043 bytes=8.38861M bytes_per_second=313.206G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):23/manual_time             25002 ns    926119416 ns        28043 bytes=8.38861M bytes_per_second=312.471G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):23/manual_time_mean        24982 ns    926040209 ns            5 bytes=8.38861M bytes_per_second=312.72G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):23/manual_time_median      24996 ns    926119416 ns            5 bytes=8.38861M bytes_per_second=312.545G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):23/manual_time_stddev       26.6 ns       566418 ns            5 bytes=0 bytes_per_second=341.1M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):23/manual_time_cv           0.11 %          0.06 %             5 bytes=0.00% bytes_per_second=0.11% dst_id=-nan% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):24/manual_time             37389 ns    841444165 ns        18729 bytes=16.7772M bytes_per_second=417.902G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):24/manual_time             37382 ns    841417881 ns        18729 bytes=16.7772M bytes_per_second=417.985G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):24/manual_time             37397 ns    841656195 ns        18729 bytes=16.7772M bytes_per_second=417.809G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):24/manual_time             37371 ns    840957014 ns        18729 bytes=16.7772M bytes_per_second=418.108G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):24/manual_time             37391 ns    841525310 ns        18729 bytes=16.7772M bytes_per_second=417.886G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):24/manual_time_mean        37386 ns    841400113 ns            5 bytes=16.7772M bytes_per_second=417.938G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):24/manual_time_median      37389 ns    841444165 ns            5 bytes=16.7772M bytes_per_second=417.902G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):24/manual_time_stddev       10.2 ns       264502 ns            5 bytes=0 bytes_per_second=116.569M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):24/manual_time_cv           0.03 %          0.03 %             5 bytes=0.00% bytes_per_second=0.03% dst_id=-nan% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):25/manual_time             65417 ns    756568350 ns        10683 bytes=33.5544M bytes_per_second=477.703G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):25/manual_time             65290 ns    756596708 ns        10683 bytes=33.5544M bytes_per_second=478.632G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):25/manual_time             65323 ns    756073751 ns        10683 bytes=33.5544M bytes_per_second=478.391G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):25/manual_time             65301 ns    756450098 ns        10683 bytes=33.5544M bytes_per_second=478.554G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):25/manual_time             65303 ns    756074926 ns        10683 bytes=33.5544M bytes_per_second=478.536G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):25/manual_time_mean        65327 ns    756352767 ns            5 bytes=33.5544M bytes_per_second=478.363G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):25/manual_time_median      65303 ns    756450098 ns            5 bytes=33.5544M bytes_per_second=478.536G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):25/manual_time_stddev       51.8 ns       260049 ns            5 bytes=0 bytes_per_second=388.213M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):25/manual_time_cv           0.08 %          0.03 %             5 bytes=0.00% bytes_per_second=0.08% dst_id=-nan% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):26/manual_time            118858 ns    715893784 ns         5892 bytes=67.1089M bytes_per_second=525.84G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):26/manual_time            118766 ns    715487756 ns         5892 bytes=67.1089M bytes_per_second=526.245G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):26/manual_time            118835 ns    715782589 ns         5892 bytes=67.1089M bytes_per_second=525.94G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):26/manual_time            118761 ns    715331246 ns         5892 bytes=67.1089M bytes_per_second=526.269G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):26/manual_time            118825 ns    715972591 ns         5892 bytes=67.1089M bytes_per_second=525.984G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):26/manual_time_mean       118809 ns    715693593 ns            5 bytes=67.1089M bytes_per_second=526.056G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):26/manual_time_median     118825 ns    715782589 ns            5 bytes=67.1089M bytes_per_second=525.984G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):26/manual_time_stddev       43.2 ns       273633 ns            5 bytes=0 bytes_per_second=196.09M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):26/manual_time_cv           0.04 %          0.04 %             5 bytes=0.00% bytes_per_second=0.04% dst_id=-nan% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):27/manual_time            225691 ns    690134567 ns         3101 bytes=134.218M bytes_per_second=553.853G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):27/manual_time            225674 ns    690470302 ns         3101 bytes=134.218M bytes_per_second=553.898G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):27/manual_time            225731 ns    690261570 ns         3101 bytes=134.218M bytes_per_second=553.756G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):27/manual_time            225651 ns    690299306 ns         3101 bytes=134.218M bytes_per_second=553.952G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):27/manual_time            225662 ns    690191657 ns         3101 bytes=134.218M bytes_per_second=553.925G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):27/manual_time_mean       225682 ns    690271481 ns            5 bytes=134.218M bytes_per_second=553.877G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):27/manual_time_median     225674 ns    690261570 ns            5 bytes=134.218M bytes_per_second=553.898G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):27/manual_time_stddev       31.2 ns       127984 ns            5 bytes=0 bytes_per_second=78.5188M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):27/manual_time_cv           0.01 %          0.02 %             5 bytes=0.00% bytes_per_second=0.01% dst_id=-nan% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):28/manual_time            444933 ns    674282860 ns         1574 bytes=268.435M bytes_per_second=561.883G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):28/manual_time            444661 ns    673922327 ns         1574 bytes=268.435M bytes_per_second=562.226G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):28/manual_time            444881 ns    674219235 ns         1574 bytes=268.435M bytes_per_second=561.948G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):28/manual_time            444607 ns    673936690 ns         1574 bytes=268.435M bytes_per_second=562.294G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):28/manual_time            445028 ns    674350079 ns         1574 bytes=268.435M bytes_per_second=561.762G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):28/manual_time_mean       444822 ns    674142238 ns            5 bytes=268.435M bytes_per_second=562.023G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):28/manual_time_median     444881 ns    674219235 ns            5 bytes=268.435M bytes_per_second=561.948G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):28/manual_time_stddev        181 ns       199695 ns            5 bytes=0 bytes_per_second=233.744M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):28/manual_time_cv           0.04 %          0.03 %             5 bytes=0.00% bytes_per_second=0.04% dst_id=-nan% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):29/manual_time            872716 ns    660874804 ns          792 bytes=536.871M bytes_per_second=572.924G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):29/manual_time            872714 ns    660805391 ns          792 bytes=536.871M bytes_per_second=572.926G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):29/manual_time            872685 ns    660831433 ns          792 bytes=536.871M bytes_per_second=572.944G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):29/manual_time            872662 ns    660798612 ns          792 bytes=536.871M bytes_per_second=572.96G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):29/manual_time            872826 ns    660898725 ns          792 bytes=536.871M bytes_per_second=572.852G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):29/manual_time_mean       872720 ns    660841793 ns            5 bytes=536.871M bytes_per_second=572.921G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):29/manual_time_median     872714 ns    660831433 ns            5 bytes=536.871M bytes_per_second=572.926G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):29/manual_time_stddev       63.2 ns        43669 ns            5 bytes=0 bytes_per_second=42.5096M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):29/manual_time_cv           0.01 %          0.01 %             5 bytes=0.00% bytes_per_second=0.01% dst_id=-nan% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):30/manual_time           1746694 ns    659866595 ns          397 bytes=1073.74M bytes_per_second=572.51G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):30/manual_time           1743863 ns    659266423 ns          397 bytes=1073.74M bytes_per_second=573.439G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):30/manual_time           1746639 ns    659852084 ns          397 bytes=1073.74M bytes_per_second=572.528G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):30/manual_time           1743785 ns    659292955 ns          397 bytes=1073.74M bytes_per_second=573.465G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):30/manual_time           1746301 ns    659777782 ns          397 bytes=1073.74M bytes_per_second=572.639G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):30/manual_time_mean      1745457 ns    659611168 ns            5 bytes=1073.74M bytes_per_second=572.916G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):30/manual_time_median    1746301 ns    659777782 ns            5 bytes=1073.74M bytes_per_second=572.639G/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):30/manual_time_stddev       1498 ns       304611 ns            5 bytes=0 bytes_per_second=503.582M/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/0/log2(N):30/manual_time_cv           0.09 %          0.05 %             5 bytes=0.00% bytes_per_second=0.09% dst_id=-nan% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):8/manual_time              12079 ns   1183451917 ns        56881 bytes=256 bytes_per_second=20.212M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):8/manual_time              12015 ns   1175743759 ns        56881 bytes=256 bytes_per_second=20.3193M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):8/manual_time              12158 ns   1177119879 ns        56881 bytes=256 bytes_per_second=20.0805M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):8/manual_time              12148 ns   1182126312 ns        56881 bytes=256 bytes_per_second=20.0965M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):8/manual_time              12029 ns   1180430365 ns        56881 bytes=256 bytes_per_second=20.2958M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):8/manual_time_mean         12086 ns   1179774446 ns            5 bytes=256 bytes_per_second=20.2008M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):8/manual_time_median       12079 ns   1180430365 ns            5 bytes=256 bytes_per_second=20.212M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):8/manual_time_stddev        65.9 ns      3270262 ns            5 bytes=0 bytes_per_second=112.813k/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):8/manual_time_cv            0.55 %          0.28 %             5 bytes=0.00% bytes_per_second=0.55% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):9/manual_time              12211 ns   1200904997 ns        57942 bytes=512 bytes_per_second=39.9873M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):9/manual_time              12241 ns   1206211876 ns        57942 bytes=512 bytes_per_second=39.8885M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):9/manual_time              12089 ns   1204206062 ns        57942 bytes=512 bytes_per_second=40.3918M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):9/manual_time              12083 ns   1200171066 ns        57942 bytes=512 bytes_per_second=40.4107M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):9/manual_time              12200 ns   1200030713 ns        57942 bytes=512 bytes_per_second=40.0224M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):9/manual_time_mean         12165 ns   1202304943 ns            5 bytes=512 bytes_per_second=40.1402M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):9/manual_time_median       12200 ns   1200904997 ns            5 bytes=512 bytes_per_second=40.0224M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):9/manual_time_stddev        73.7 ns      2764226 ns            5 bytes=0 bytes_per_second=249.28k/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):9/manual_time_cv            0.61 %          0.23 %             5 bytes=0.00% bytes_per_second=0.61% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):10/manual_time             12141 ns   1188937798 ns        56993 bytes=1024 bytes_per_second=80.4334M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):10/manual_time             12112 ns   1181818556 ns        56993 bytes=1024 bytes_per_second=80.6252M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):10/manual_time             12320 ns   1185368529 ns        56993 bytes=1024 bytes_per_second=79.2666M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):10/manual_time             12266 ns   1189898324 ns        56993 bytes=1024 bytes_per_second=79.6158M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):10/manual_time             12169 ns   1188075592 ns        56993 bytes=1024 bytes_per_second=80.2517M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):10/manual_time_mean        12202 ns   1186819760 ns            5 bytes=1024 bytes_per_second=80.0385M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):10/manual_time_median      12169 ns   1188075592 ns            5 bytes=1024 bytes_per_second=80.2517M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):10/manual_time_stddev       87.8 ns      3265688 ns            5 bytes=0 bytes_per_second=588.251k/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):10/manual_time_cv           0.72 %          0.28 %             5 bytes=0.00% bytes_per_second=0.72% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):11/manual_time             12404 ns   1191451566 ns        57151 bytes=2.048k bytes_per_second=157.463M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):11/manual_time             12360 ns   1194973194 ns        57151 bytes=2.048k bytes_per_second=158.024M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):11/manual_time             12265 ns   1195313451 ns        57151 bytes=2.048k bytes_per_second=159.249M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):11/manual_time             12242 ns   1189757225 ns        57151 bytes=2.048k bytes_per_second=159.543M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):11/manual_time             12389 ns   1190632142 ns        57151 bytes=2.048k bytes_per_second=157.644M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):11/manual_time_mean        12332 ns   1192425516 ns            5 bytes=2.048k bytes_per_second=158.384M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):11/manual_time_median      12360 ns   1191451566 ns            5 bytes=2.048k bytes_per_second=158.024M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):11/manual_time_stddev       73.9 ns      2555160 ns            5 bytes=0 bytes_per_second=973.59k/s dst_id=0 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):11/manual_time_cv           0.60 %          0.21 %             5 bytes=0.00% bytes_per_second=0.60% dst_id=0.00% src_id=-nan%
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):12/manual_time             12402 ns   1171829831 ns        55823 bytes=4.096k bytes_per_second=314.971M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):12/manual_time             12379 ns   1164831714 ns        55823 bytes=4.096k bytes_per_second=315.558M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):12/manual_time             12523 ns   1167615864 ns        55823 bytes=4.096k bytes_per_second=311.915M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):12/manual_time             12534 ns   1174211439 ns        55823 bytes=4.096k bytes_per_second=311.661M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):12/manual_time             12403 ns   1171693789 ns        55823 bytes=4.096k bytes_per_second=314.949M/s dst_id=1 src_id=0
Comm_hipMemcpyAsync_GPUToGPU/0/1/log2(N):12/manual_time_mean        12448 ns   1170036527 ns            5 bytes=4.096k bytes_per_second=313.811M/s dst_id=1 src_id=0
